h,e,a,d,i,n,g,_,r,o,w
"['EUW1_6953303225', 3, 50, 7, 0, 0, 1, 0, 9, 0, 384, 100, 25657, 30040, 29916, 8, 33, 15, 2, 1, 0, 0, 2, 394, 90, 29834, 32877, 41638, 0]"
"['EUW1_6952487926', 4, 29, 3, 1, 0, 0, 0, 3, 0, 376, 92, 23952, 30288, 32114, 6, 52, 5, 0, 0, 0, 0, 3, 401, 134, 25564, 31649, 29144, 0]"
"['EUW1_6952449166', 1, 25, 21, 1, 1, 2, 0, 11, 1, 350, 122, 32352, 32708, 43853, 2, 20, 10, 0, 0, 2, 0, 8, 324, 96, 26099, 28080, 26420, 1]"
"['EUW1_6952148183', 2, 52, 9, 0, 0, 0, 0, 5, 0, 369, 107, 26904, 31996, 24401, 5, 40, 10, 1, 1, 1, 0, 3, 390, 123, 27165, 33213, 30263, 1]"
"['EUW1_6952082548', 6, 55, 10, 1, 0, 0, 0, 15, 0, 367, 63, 26440, 27650, 33552, 6, 27, 19, 0, 0, 3, 0, 3, 375, 93, 31442, 30984, 38565, 0]"
"['EUW1_6951937203', 6, 35, 14, 0, 0, 0, 0, 16, 0, 268, 56, 26746, 24265, 26206, 3, 24, 29, 2, 0, 3, 0, 4, 361, 129, 38484, 32341, 48353, 0]"
"['EUW1_6951906492', 5, 58, 7, 0, 0, 0, 0, 6, 1, 404, 81, 25892, 29407, 33981, 4, 43, 12, 1, 0, 2, 0, 7, 369, 96, 27857, 33273, 35465, 0]"
"['EUW1_6951862554', 5, 45, 19, 1, 0, 2, 0, 14, 0, 358, 75, 31837, 30728, 43622, 2, 50, 11, 0, 0, 2, 0, 5, 379, 63, 27735, 29346, 39266, 1]"
"['EUW1_6951716831', 2, 42, 9, 0, 0, 0, 0, 14, 0, 276, 98, 24787, 26448, 22119, 1, 31, 17, 1, 1, 4, 0, 0, 422, 102, 33354, 32875, 32936, 0]"
"['EUW1_6951525415', 6, 36, 15, 0, 0, 2, 0, 9, 0, 355, 91, 29987, 30853, 34588, 6, 56, 16, 1, 0, 0, 0, 6, 293, 87, 27241, 27701, 33211, 1]"
"['EUW1_6951477789', 2, 81, 8, 1, 0, 0, 0, 9, 0, 377, 101, 24880, 30161, 24598, 7, 63, 9, 1, 0, 1, 0, 2, 403, 77, 27544, 30187, 25518, 1]"
"['EUW1_6951417063', 1, 20, 8, 0, 0, 1, 0, 13, 0, 316, 84, 24408, 27300, 26439, 4, 30, 18, 2, 0, 4, 0, 4, 406, 131, 34530, 35136, 43119, 0]"
"['EUW1_6951007644', 4, 21, 13, 0, 0, 0, 0, 10, 1, 317, 93, 27239, 28712, 37841, 5, 63, 27, 2, 0, 2, 0, 5, 347, 102, 33687, 34497, 45367, 0]"
"['EUW1_6950979567', 4, 45, 15, 1, 1, 1, 0, 13, 0, 375, 100, 29682, 30973, 32779, 1, 54, 12, 0, 0, 3, 0, 6, 375, 73, 29630, 30694, 32113, 1]"
"['EUW1_6950758462', 4, 32, 20, 1, 1, 1, 0, 10, 1, 385, 103, 32886, 35103, 34156, 3, 32, 10, 1, 0, 1, 0, 5, 355, 92, 26092, 28573, 32860, 1]"
"['EUW1_6950700499', 4, 179, 6, 0, 0, 1, 0, 10, 0, 351, 109, 25474, 29505, 26749, 3, 38, 16, 1, 1, 1, 0, 4, 377, 117, 29330, 33492, 31302, 0]"
"['EUW1_6950496335', 4, 34, 4, 0, 0, 0, 0, 8, 0, 368, 97, 24158, 28601, 28942, 3, 41, 11, 2, 0, 2, 0, 3, 341, 103, 27494, 30563, 30453, 0]"
"['EUW1_6950450343', 6, 31, 9, 1, 0, 0, 0, 14, 0, 389, 89, 27175, 28962, 26869, 4, 44, 13, 1, 0, 3, 0, 5, 402, 81, 29305, 32222, 35460, 0]"
"['EUW1_6950208088', 7, 43, 12, 0, 0, 0, 0, 7, 0, 354, 98, 27712, 31483, 32000, 1, 34, 11, 1, 1, 1, 0, 4, 362, 110, 28548, 31093, 26822, 0]"
"['EUW1_6950177206', 4, 32, 6, 1, 0, 0, 0, 17, 0, 393, 112, 25155, 31588, 26882, 4, 62, 16, 0, 0, 3, 0, 1, 411, 100, 31590, 33129, 42794, 0]"
"['EUW1_6950138449', 7, 37, 17, 0, 0, 2, 0, 13, 0, 370, 104, 31843, 31564, 35580, 7, 144, 13, 0, 0, 0, 0, 4, 315, 96, 27225, 30306, 39348, 1]"
"['EUW1_6950113066', 2, 44, 6, 1, 0, 0, 0, 13, 1, 333, 88, 24311, 26756, 25842, 4, 34, 12, 1, 0, 2, 0, 3, 413, 86, 29799, 31179, 38615, 0]"
"['EUW1_6949776816', 7, 39, 18, 2, 1, 3, 0, 10, 0, 392, 94, 32841, 33435, 37654, 2, 22, 10, 0, 0, 1, 0, 9, 295, 106, 25749, 28072, 25826, 1]"
"['EUW1_6949486579', 3, 25, 20, 1, 1, 3, 0, 7, 1, 375, 120, 32546, 33254, 38512, 0, 43, 7, 0, 0, 0, 0, 13, 368, 90, 25414, 27818, 26494, 1]"
"['EUW1_6949421827', 0, 25, 11, 1, 0, 1, 0, 8, 0, 385, 97, 28440, 30721, 35558, 2, 29, 10, 0, 0, 0, 0, 6, 360, 91, 26075, 28593, 26316, 0]"
"['EUW1_6949035913', 4, 33, 9, 1, 0, 0, 0, 10, 1, 370, 90, 27104, 31612, 26975, 6, 23, 3, 1, 0, 2, 0, 6, 385, 110, 25168, 30742, 29257, 1]"
"['EUW1_6948991721', 3, 22, 15, 1, 0, 2, 0, 10, 0, 371, 84, 29864, 31873, 33715, 4, 30, 8, 0, 0, 0, 0, 2, 324, 81, 23538, 27820, 21419, 1]"
"['EUW1_6948968662', 5, 28, 12, 0, 0, 0, 0, 10, 1, 397, 87, 27631, 32197, 33095, 10, 40, 8, 2, 1, 1, 0, 1, 403, 102, 27265, 30670, 25796, 0]"
"['EUW1_6948564768', 2, 43, 8, 1, 0, 0, 0, 9, 1, 367, 86, 25111, 28050, 34768, 0, 22, 9, 1, 0, 0, 0, 2, 378, 113, 26297, 31326, 35625, 0]"
"['EUW1_6948449738', 5, 28, 14, 1, 0, 0, 0, 9, 1, 347, 88, 28301, 30752, 31625, 4, 27, 10, 0, 0, 1, 0, 2, 398, 115, 28785, 32692, 29775, 0]"
"['EUW1_6948273424', 5, 33, 5, 0, 0, 2, 0, 9, 0, 336, 76, 26303, 27755, 28754, 5, 34, 17, 1, 0, 2, 0, 11, 353, 107, 28658, 31667, 30203, 0]"
"['EUW1_6948167226', 1, 30, 16, 1, 0, 1, 0, 10, 1, 350, 88, 29035, 30454, 33913, 6, 26, 8, 1, 0, 0, 0, 0, 378, 104, 25615, 29313, 30873, 1]"
"['EUW1_6948033861', 2, 27, 10, 0, 0, 2, 0, 9, 1, 367, 76, 26641, 27895, 29390, 0, 60, 11, 1, 0, 0, 0, 1, 316, 91, 26739, 29008, 26906, 0]"
"['EUW1_6947734106', 2, 39, 7, 0, 0, 1, 0, 10, 1, 361, 88, 26549, 29566, 24316, 1, 20, 11, 2, 0, 2, 0, 7, 355, 103, 28724, 31660, 28764, 0]"
"['EUW1_6947705073', 5, 32, 8, 0, 0, 0, 0, 9, 1, 397, 72, 25461, 30922, 23452, 6, 28, 3, 1, 0, 0, 0, 2, 403, 96, 24248, 29723, 24081, 1]"
"['EUW1_6947578314', 3, 37, 10, 1, 1, 0, 0, 9, 0, 352, 100, 26457, 28433, 31193, 2, 29, 10, 0, 0, 1, 0, 0, 375, 74, 27449, 28527, 32699, 0]"
"['EUW1_6947470037', 4, 68, 10, 0, 1, 1, 0, 11, 0, 368, 84, 28300, 30460, 26304, 8, 39, 11, 2, 0, 1, 0, 3, 401, 97, 29027, 30685, 31294, 0]"
"['EUW1_6947315626', 7, 25, 5, 0, 0, 0, 0, 11, 0, 353, 86, 23523, 27588, 26575, 3, 21, 12, 2, 1, 2, 0, 1, 390, 89, 29160, 31904, 33785, 0]"
"['EUW1_6947229259', 5, 30, 5, 0, 0, 1, 0, 16, 0, 367, 67, 25033, 27461, 25520, 2, 91, 20, 2, 0, 2, 0, 5, 347, 109, 30825, 32619, 27353, 0]"
"['EUW1_6947045365', 5, 65, 20, 1, 0, 1, 0, 9, 1, 390, 123, 32326, 32915, 36529, 2, 32, 12, 0, 0, 0, 0, 6, 371, 65, 26693, 28408, 34442, 1]"
"['EUW1_6946729008', 7, 27, 17, 2, 0, 0, 0, 12, 1, 354, 106, 30084, 32610, 41028, 4, 26, 9, 0, 1, 1, 0, 3, 361, 104, 25866, 29344, 29356, 1]"
"['EUW1_6946712421', 1, 28, 10, 0, 0, 0, 0, 13, 0, 365, 73, 27994, 28007, 34677, 5, 25, 23, 1, 0, 2, 0, 6, 367, 114, 31593, 32927, 41469, 0]"
"['EUW1_6946709532', 1, 25, 9, 0, 0, 0, 0, 8, 0, 356, 74, 26595, 29710, 30409, 5, 38, 17, 1, 0, 1, 0, 0, 391, 60, 29710, 31306, 34693, 1]"
"['EUW1_6946353925', 2, 58, 8, 0, 0, 0, 0, 12, 1, 357, 100, 25466, 29974, 23653, 5, 38, 10, 1, 0, 1, 0, 4, 373, 85, 26045, 32317, 29626, 0]"
"['EUW1_6946228574', 5, 30, 3, 1, 0, 0, 0, 10, 1, 332, 90, 21934, 28477, 21011, 1, 31, 11, 0, 0, 2, 0, 1, 432, 116, 29942, 34781, 31557, 0]"
"['EUW1_6945039488', 6, 27, 11, 0, 0, 2, 0, 9, 1, 352, 81, 28049, 30667, 29323, 7, 78, 10, 1, 0, 2, 0, 7, 409, 82, 28469, 30294, 29928, 1]"
"['EUW1_6944983791', 4, 29, 12, 1, 0, 1, 0, 9, 1, 397, 68, 28254, 30877, 37809, 2, 23, 10, 1, 1, 1, 0, 4, 361, 120, 27437, 30349, 27599, 0]"
"['EUW1_6944885402', 6, 48, 5, 1, 0, 0, 0, 7, 1, 362, 93, 24255, 29065, 21926, 5, 29, 10, 1, 0, 1, 0, 3, 370, 124, 28097, 31541, 27838, 0]"
"['EUW1_6944844139', 0, 19, 8, 0, 0, 0, 0, 14, 1, 288, 68, 23545, 25844, 31222, 3, 53, 31, 0, 0, 4, 0, 2, 396, 123, 36660, 36824, 45783, 0]"
"['EUW1_6944727302', 1, 28, 12, 0, 1, 0, 0, 9, 0, 383, 92, 28269, 30386, 25234, 4, 24, 14, 2, 0, 2, 0, 5, 338, 73, 27711, 28953, 30444, 1]"
"['EUW1_6944678966', 1, 24, 17, 1, 1, 1, 0, 9, 1, 383, 92, 31394, 31299, 37835, 3, 27, 10, 0, 0, 0, 0, 3, 328, 98, 26038, 29407, 30578, 1]"
"['EUW1_6944208524', 5, 29, 13, 1, 0, 2, 0, 10, 1, 340, 72, 28680, 29315, 32989, 2, 27, 13, 1, 0, 1, 0, 10, 357, 88, 27116, 31139, 30243, 0]"
"['EUW1_6944181688', 4, 50, 7, 0, 0, 0, 0, 9, 1, 346, 63, 23892, 27959, 25668, 3, 21, 19, 0, 0, 2, 0, 0, 417, 128, 32917, 36052, 38030, 0]"
"['EUW1_6944130710', 6, 139, 8, 0, 0, 0, 0, 10, 0, 300, 78, 24332, 28139, 27365, 4, 59, 12, 1, 1, 0, 0, 3, 391, 111, 27828, 31978, 31582, 0]"
"['EUW1_6944098383', 3, 28, 5, 0, 0, 1, 0, 7, 0, 376, 84, 25211, 30410, 29541, 3, 37, 6, 1, 0, 1, 0, 1, 390, 104, 25160, 31192, 22309, 0]"
"['EUW1_6943761161', 7, 52, 15, 0, 0, 1, 0, 15, 1, 338, 74, 29549, 30013, 38212, 1, 25, 22, 2, 0, 2, 0, 5, 350, 114, 33382, 32082, 41083, 0]"
"['EUW1_6943696381', 0, 24, 13, 1, 0, 2, 0, 10, 0, 333, 82, 28264, 29651, 36335, 7, 44, 11, 0, 0, 1, 0, 5, 417, 88, 28825, 31840, 33344, 1]"
"['EUW1_6958199257', 3, 32, 4, 0, 0, 1, 0, 5, 1, 383, 107, 24650, 30408, 19943, 1, 82, 6, 2, 0, 1, 0, 2, 364, 134, 26380, 33868, 30056, 0]"
"['EUW1_6957176886', 3, 37, 4, 0, 0, 0, 0, 6, 0, 399, 82, 24049, 28472, 18663, 7, 30, 14, 1, 0, 0, 0, 4, 444, 94, 29630, 33073, 31538, 0]"
"['EUW1_6957138676', 7, 87, 11, 1, 0, 0, 0, 13, 0, 340, 72, 25455, 29105, 29326, 7, 82, 18, 1, 0, 1, 0, 2, 385, 78, 31522, 31612, 40574, 0]"
"['EUW1_6957079420', 5, 23, 15, 0, 0, 0, 0, 10, 1, 363, 82, 28933, 32435, 22286, 4, 27, 15, 1, 0, 1, 0, 5, 403, 102, 31207, 32601, 35879, 0]"
"['EUW1_6956840151', 2, 20, 2, 0, 0, 0, 0, 7, 0, 335, 93, 21684, 28056, 23559, 4, 26, 8, 1, 0, 1, 0, 1, 417, 112, 27584, 31840, 29395, 0]"
"['EUW1_6956801048', 3, 57, 8, 1, 0, 0, 0, 10, 1, 406, 81, 27550, 30672, 17702, 3, 28, 6, 0, 0, 2, 0, 2, 428, 112, 26586, 31985, 28651, 0]"
"['EUW1_6956758888', 4, 35, 11, 0, 0, 0, 0, 11, 1, 365, 73, 26142, 27866, 22991, 8, 29, 13, 1, 1, 2, 0, 1, 417, 112, 31076, 32222, 26760, 0]"
"['EUW1_6956021266', 3, 31, 10, 0, 0, 0, 0, 12, 0, 321, 110, 25532, 29601, 31005, 4, 27, 13, 2, 0, 1, 0, 3, 329, 104, 27381, 31737, 37251, 0]"
"['EUW1_6955980332', 5, 30, 9, 1, 0, 1, 0, 5, 1, 398, 76, 25998, 30859, 35463, 5, 29, 12, 0, 0, 2, 0, 4, 344, 116, 27856, 31590, 33411, 0]"
"['EUW1_6955940916', 7, 41, 14, 0, 0, 1, 0, 8, 0, 369, 91, 29443, 30846, 30477, 3, 25, 13, 2, 0, 1, 0, 3, 313, 79, 26337, 28186, 29907, 0]"
"['EUW1_6955772768', 4, 26, 17, 2, 0, 1, 0, 11, 1, 383, 98, 31251, 34376, 35507, 6, 23, 18, 0, 0, 2, 0, 4, 349, 114, 30553, 32999, 36597, 0]"
"['EUW1_6955724763', 4, 36, 17, 2, 0, 1, 0, 14, 0, 416, 79, 30155, 31931, 36607, 1, 36, 14, 0, 0, 1, 0, 2, 371, 116, 31257, 32404, 41843, 1]"
"['EUW1_6955710574', 1, 28, 8, 0, 0, 0, 0, 13, 0, 355, 106, 24434, 29226, 29003, 3, 35, 17, 1, 0, 2, 0, 2, 377, 114, 32468, 34383, 42297, 0]"
"['EUW1_6955669023', 7, 33, 7, 0, 1, 1, 0, 5, 1, 427, 107, 28237, 30718, 24213, 3, 21, 9, 2, 0, 0, 0, 8, 363, 95, 26031, 30821, 24472, 1]"
"['EUW1_6955650056', 1, 37, 10, 0, 0, 1, 0, 9, 1, 368, 84, 27755, 30341, 28545, 5, 33, 12, 2, 0, 0, 0, 6, 380, 96, 28022, 30702, 34492, 0]"
"['EUW1_6955426054', 2, 28, 10, 0, 0, 0, 0, 9, 0, 340, 86, 25702, 29858, 29364, 4, 43, 12, 1, 0, 1, 0, 3, 399, 88, 28486, 31889, 33562, 0]"
"['EUW1_6955399470', 2, 32, 8, 0, 0, 0, 0, 12, 0, 382, 71, 25766, 28625, 28967, 4, 24, 22, 1, 0, 2, 0, 5, 363, 116, 32493, 34292, 40938, 0]"
"['EUW1_6955225063', 5, 27, 12, 0, 0, 1, 0, 7, 0, 396, 77, 29237, 30671, 29147, 6, 40, 10, 2, 0, 1, 0, 6, 369, 90, 27525, 29702, 24699, 0]"
"['EUW1_6954956016', 8, 38, 10, 0, 0, 0, 0, 6, 0, 377, 115, 27916, 31218, 27667, 7, 32, 15, 1, 0, 0, 0, 5, 400, 100, 30027, 32852, 35180, 0]"
"['EUW1_6954900978', 2, 22, 11, 0, 1, 1, 0, 9, 0, 362, 79, 27621, 29502, 29038, 6, 23, 18, 1, 0, 1, 0, 4, 360, 116, 30355, 32229, 36348, 0]"
"['EUW1_6954858707', 6, 64, 9, 0, 0, 0, 0, 15, 1, 358, 103, 26713, 30282, 37218, 4, 65, 16, 2, 0, 1, 0, 2, 411, 108, 31216, 33100, 31897, 1]"
"['EUW1_6954810156', 3, 32, 6, 0, 1, 0, 0, 10, 0, 323, 106, 24859, 27851, 23641, 0, 43, 16, 2, 0, 2, 0, 0, 372, 80, 29332, 30920, 38175, 0]"
"['EUW1_6954685292', 2, 53, 9, 1, 0, 0, 0, 12, 0, 378, 92, 26654, 31634, 28416, 5, 28, 11, 0, 0, 1, 0, 3, 426, 101, 28768, 32187, 32091, 0]"
"['EUW1_6954666122', 2, 28, 10, 0, 0, 0, 0, 5, 0, 372, 94, 25969, 29716, 27654, 2, 21, 11, 2, 0, 0, 0, 2, 371, 94, 26569, 30512, 27246, 0]"
"['EUW1_6954645461', 7, 46, 14, 2, 0, 2, 0, 11, 1, 414, 106, 31781, 31754, 30322, 1, 21, 11, 0, 0, 0, 0, 5, 323, 93, 26961, 28387, 26787, 0]"
"['EUW1_6954614891', 6, 31, 13, 1, 0, 1, 0, 7, 1, 349, 98, 29422, 29322, 31015, 5, 34, 14, 0, 0, 1, 0, 8, 360, 89, 27752, 30586, 33329, 0]"
"['EUW1_6954600905', 4, 23, 14, 1, 1, 1, 0, 7, 1, 405, 112, 30388, 33344, 27499, 2, 29, 5, 0, 0, 1, 0, 3, 368, 90, 24109, 28636, 25535, 1]"
"['EUW1_6954378021', 2, 61, 12, 1, 0, 0, 0, 12, 1, 346, 119, 26663, 30673, 34953, 2, 65, 5, 1, 0, 2, 0, 2, 390, 88, 27293, 30536, 27546, 1]"
"['EUW1_6954348968', 4, 36, 15, 0, 0, 4, 0, 8, 1, 373, 142, 32773, 32808, 30018, 3, 40, 7, 0, 0, 0, 0, 11, 323, 69, 23174, 26449, 21532, 1]"
"['EUW1_6954306557', 2, 29, 10, 1, 1, 1, 0, 8, 0, 374, 128, 28270, 32558, 26838, 1, 51, 12, 0, 0, 1, 0, 8, 378, 73, 29065, 29746, 28087, 1]"
"['EUW1_6954255675', 4, 29, 8, 0, 0, 0, 0, 8, 0, 373, 55, 25477, 26995, 22724, 5, 41, 15, 1, 0, 1, 0, 3, 375, 92, 28575, 30653, 26790, 0]"
"['EUW1_6954192025', 3, 307, 18, 1, 0, 1, 0, 8, 1, 366, 91, 30819, 30887, 45241, 1, 60, 11, 1, 0, 0, 0, 8, 344, 96, 27397, 29049, 40942, 1]"
"['EUW1_6954126405', 3, 29, 12, 0, 0, 1, 0, 5, 0, 378, 97, 27237, 31703, 40320, 3, 69, 14, 1, 0, 0, 0, 5, 346, 106, 28049, 32088, 38363, 0]"
"['EUW1_6954044971', 6, 30, 18, 2, 0, 3, 0, 9, 1, 427, 120, 32743, 35213, 37416, 2, 105, 5, 0, 0, 0, 0, 9, 324, 100, 23954, 29088, 28367, 1]"
"['EUW1_6953994311', 5, 66, 11, 0, 0, 1, 0, 9, 1, 348, 130, 28550, 32913, 29814, 5, 60, 11, 2, 0, 1, 0, 3, 375, 74, 27790, 29081, 30336, 1]"
"['EUW1_6953908611', 1, 24, 9, 0, 0, 0, 0, 16, 0, 268, 85, 24312, 25607, 28581, 5, 27, 26, 2, 1, 3, 0, 0, 392, 124, 34967, 33422, 44266, 0]"
"['EUW1_6953840813', 3, 26, 13, 0, 0, 1, 0, 11, 1, 366, 98, 29249, 31408, 31403, 0, 29, 9, 1, 0, 1, 0, 8, 371, 77, 26307, 27908, 22824, 0]"
"['EUW1_6953805390', 3, 24, 19, 2, 0, 3, 0, 9, 1, 368, 102, 32406, 33973, 29470, 3, 27, 8, 0, 0, 0, 0, 9, 325, 98, 24642, 26707, 29033, 1]"
"['EUW1_6953765255', 3, 30, 14, 0, 0, 1, 0, 13, 1, 388, 78, 30393, 30121, 44718, 4, 21, 12, 2, 0, 0, 0, 4, 350, 90, 27300, 29436, 39539, 1]"
"['EUW1_6953631108', 1, 23, 15, 1, 0, 2, 0, 10, 1, 358, 75, 31528, 31102, 40803, 3, 52, 12, 0, 0, 2, 0, 5, 352, 80, 27743, 30520, 26098, 1]"
"['EUW1_6953606116', 5, 80, 3, 0, 0, 1, 0, 5, 0, 370, 119, 24985, 30091, 20855, 2, 116, 13, 2, 0, 0, 0, 8, 367, 80, 26825, 31290, 24582, 0]"
"['EUW1_6953586980', 2, 25, 9, 0, 0, 0, 0, 15, 0, 294, 91, 25639, 24441, 23565, 3, 34, 22, 2, 1, 3, 0, 2, 411, 68, 32914, 31766, 35372, 0]"
"['EUW1_6953542161', 2, 31, 11, 1, 0, 0, 0, 12, 1, 373, 94, 26397, 29476, 31223, 5, 27, 7, 1, 0, 2, 0, 3, 391, 120, 28304, 31440, 30484, 0]"
"['EUW1_6953518319', 2, 32, 10, 1, 0, 0, 0, 6, 0, 365, 80, 26220, 28602, 30985, 6, 59, 13, 0, 0, 0, 0, 5, 357, 99, 27927, 30268, 29604, 1]"
"['EUW1_6953197471', 2, 20, 10, 0, 0, 0, 0, 8, 0, 343, 108, 27357, 29410, 37964, 5, 23, 19, 1, 0, 0, 0, 5, 361, 80, 30382, 31965, 35382, 0]"
"['EUW1_6953088923', 4, 58, 17, 0, 0, 0, 0, 10, 1, 352, 92, 29642, 29985, 34377, 2, 30, 19, 2, 0, 1, 0, 5, 373, 84, 31998, 31750, 39824, 0]"
"['EUW1_6953028991', 5, 25, 13, 1, 0, 1, 0, 8, 1, 371, 93, 28754, 30990, 29993, 4, 26, 7, 0, 0, 0, 0, 6, 315, 86, 23449, 28102, 27432, 1]"
"['EUW1_6952312020', 2, 58, 11, 0, 0, 0, 0, 10, 1, 355, 94, 26908, 29061, 30930, 2, 29, 15, 1, 1, 0, 0, 2, 373, 88, 27899, 32120, 35185, 0]"
"['EUW1_6952283100', 1, 26, 13, 0, 1, 2, 0, 8, 0, 375, 90, 31000, 31575, 36934, 3, 23, 7, 2, 0, 1, 0, 9, 374, 100, 25040, 29828, 22655, 1]"
"['EUW1_6952261414', 3, 31, 9, 1, 0, 0, 0, 8, 1, 366, 78, 26264, 28837, 33649, 3, 50, 13, 0, 0, 0, 0, 1, 389, 86, 27727, 30558, 32488, 1]"
"['EUW1_6951895887', 2, 27, 9, 2, 0, 1, 0, 13, 1, 360, 72, 25789, 28820, 27608, 7, 45, 7, 0, 0, 2, 0, 3, 376, 85, 27135, 28607, 30420, 0]"
"['EUW1_6951864897', 2, 29, 9, 0, 0, 0, 0, 9, 0, 303, 64, 24026, 28704, 26809, 5, 35, 13, 2, 0, 1, 0, 1, 373, 104, 27912, 31752, 39345, 0]"
"['EUW1_6951814805', 7, 39, 9, 0, 0, 1, 0, 8, 0, 398, 119, 28148, 31590, 32648, 3, 25, 8, 2, 0, 0, 0, 5, 418, 80, 26811, 31484, 29576, 0]"
"['EUW1_6951764785', 4, 24, 16, 0, 0, 0, 0, 11, 1, 352, 77, 29549, 32117, 32962, 4, 130, 16, 1, 0, 3, 0, 7, 363, 114, 30152, 32549, 42472, 0]"
"['EUW1_6951729351', 3, 182, 4, 1, 0, 0, 0, 13, 0, 361, 117, 23976, 30051, 23754, 2, 20, 10, 0, 0, 2, 0, 0, 422, 98, 30424, 31890, 31619, 0]"
"['EUW1_6951572653', 4, 42, 7, 0, 0, 0, 0, 10, 0, 359, 100, 25175, 31172, 30265, 4, 25, 9, 2, 1, 1, 0, 0, 382, 116, 27321, 31298, 30922, 1]"
"['EUW1_6951527328', 2, 30, 14, 1, 1, 1, 0, 14, 0, 381, 90, 28536, 31443, 34949, 0, 26, 14, 1, 0, 2, 0, 6, 352, 102, 29519, 32623, 29825, 1]"
"['EUW1_6951497763', 2, 24, 14, 0, 0, 1, 0, 9, 1, 385, 83, 29835, 29324, 32745, 9, 38, 10, 1, 0, 1, 0, 6, 338, 108, 26088, 28442, 30883, 1]"
"['EUW1_6951446435', 5, 29, 8, 0, 0, 1, 0, 13, 0, 350, 80, 25901, 28336, 26506, 2, 53, 15, 1, 0, 4, 0, 0, 414, 112, 31867, 32966, 31135, 0]"
"['EUW1_6951402360', 3, 49, 15, 1, 0, 0, 0, 9, 1, 343, 78, 26786, 30613, 36280, 3, 28, 10, 1, 0, 1, 0, 2, 360, 105, 26759, 29932, 34174, 1]"
"['EUW1_6951360426', 2, 28, 8, 0, 0, 1, 0, 12, 1, 357, 101, 26411, 29737, 26441, 7, 44, 17, 2, 0, 2, 0, 3, 399, 82, 30877, 33378, 37798, 0]"
"['EUW1_6951329139', 2, 23, 12, 0, 1, 0, 0, 9, 1, 366, 86, 28470, 31293, 29396, 4, 31, 11, 2, 0, 2, 0, 4, 361, 130, 28439, 31881, 37492, 0]"
"['EUW1_6949413277', 3, 54, 22, 0, 0, 5, 0, 5, 1, 378, 94, 34508, 32449, 37942, 1, 30, 4, 0, 0, 1, 0, 12, 293, 88, 22644, 25280, 23732, 1]"
"['EUW1_6949377802', 3, 30, 15, 2, 0, 1, 0, 13, 0, 350, 83, 29214, 29725, 30662, 6, 40, 11, 0, 0, 1, 0, 3, 338, 112, 26825, 29262, 29552, 1]"
"['EUW1_6948945951', 4, 26, 14, 0, 0, 1, 0, 13, 1, 356, 111, 30491, 32286, 36436, 4, 27, 14, 1, 0, 1, 0, 4, 359, 124, 29780, 31922, 32963, 1]"
"['EUW1_6948938608', 5, 45, 10, 0, 1, 0, 0, 13, 0, 426, 105, 29804, 33265, 26897, 7, 36, 10, 1, 0, 1, 0, 8, 411, 126, 28127, 33767, 29661, 0]"
"['EUW1_6948530824', 3, 35, 28, 2, 0, 2, 0, 10, 0, 346, 110, 34309, 33015, 44979, 1, 43, 14, 0, 0, 1, 0, 4, 272, 102, 26418, 25977, 35891, 1]"
"['EUW1_6948479313', 1, 19, 11, 0, 0, 1, 0, 6, 0, 389, 100, 28066, 30855, 26102, 2, 30, 15, 2, 0, 2, 0, 4, 365, 108, 29989, 33336, 32521, 0]"
"['EUW1_6948187375', 2, 24, 6, 1, 0, 0, 0, 16, 1, 314, 106, 23325, 28728, 24718, 2, 24, 15, 1, 0, 3, 0, 3, 388, 105, 31965, 33708, 35110, 0]"
"['EUW1_6947979678', 6, 32, 16, 0, 0, 1, 0, 9, 0, 346, 83, 30497, 29790, 35369, 2, 24, 15, 1, 0, 1, 0, 4, 360, 82, 27867, 29577, 29406, 1]"
"['EUW1_6947947804', 6, 37, 11, 1, 0, 1, 0, 9, 1, 348, 82, 27726, 30094, 31396, 4, 31, 14, 1, 0, 1, 0, 6, 352, 98, 28422, 32207, 29873, 1]"
"['EUW1_6947924978', 6, 33, 16, 0, 0, 0, 0, 12, 1, 336, 86, 29420, 30710, 39220, 4, 88, 16, 1, 0, 2, 0, 2, 344, 125, 29873, 33038, 34805, 1]"
"['EUW1_6947905585', 5, 26, 21, 1, 0, 3, 0, 3, 1, 412, 127, 33785, 35966, 48304, 5, 29, 7, 0, 0, 0, 0, 8, 335, 60, 23798, 26657, 25351, 1]"
"['EUW1_6947213650', 1, 25, 13, 0, 0, 0, 0, 8, 1, 324, 95, 27209, 27418, 33597, 7, 100, 29, 1, 1, 2, 0, 2, 380, 131, 34582, 36458, 44208, 0]"
"['EUW1_6947152399', 4, 23, 8, 1, 0, 0, 0, 18, 0, 341, 89, 25466, 29084, 30318, 3, 40, 27, 0, 0, 2, 0, 4, 377, 114, 34804, 35633, 48155, 0]"
"['EUW1_6946994161', 1, 24, 15, 0, 0, 0, 0, 17, 0, 286, 82, 27334, 28277, 42223, 5, 33, 27, 1, 0, 4, 0, 3, 344, 130, 36493, 35285, 53505, 0]"
"['EUW1_6946973570', 6, 41, 10, 0, 1, 1, 0, 8, 0, 391, 115, 28012, 31620, 34079, 8, 33, 16, 2, 0, 0, 0, 2, 336, 94, 27425, 31647, 32089, 1]"
